,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,-6.63587478119,-0.0111446056536,-0.0249777691491,0.0155265879965,-0.0150625169236,0.0146759410241,94.9248700544,-0.022855702959,-0.0128717924377,0.0215125189475,0.0150270013666,0.000845628650491
1,-198.811579752,0.00534278047858,-0.000421992070202,-0.00419241650726,0.0113289368388,-0.00666723367346,78.5771149833,0.0119923977147,0.00879445142871,-0.000520688668899,-0.00663183949449,0.000641832810695
2,-321.691564489,-0.012355878345,-0.0163236852372,0.0107537104287,-0.0111176649681,0.0146829104075,324.519188827,-0.000402864497885,-0.0110489920499,0.0252019686626,-0.00501176699419,-0.00237712143851
3,181.503622275,-0.0234913106955,-0.0207504363867,0.00934432777724,-0.0188783228417,0.0157402705223,-398.161492139,-0.0241592322811,-0.0348729615067,0.00334903220727,0.0156312255921,0.00176503084704
4,443.291520933,0.00382370776733,-0.0115491825341,0.00355177379324,0.0144541095126,0.00635007613637,-483.008900557,-0.0112862791957,-0.00121744992092,0.0106264029102,0.0254981074401,-0.0174969959431
5,243.789148708,-0.0147222638611,-0.00441164499595,-0.0006175547439,0.000202664465433,0.0116115919329,-190.868220292,-0.0149398480291,-0.022811492508,0.00340865201068,0.0152188933476,-0.00323243164308
6,1125.9799583,-0.00261487169198,0.0112120494527,0.00653786220242,0.0346619388634,0.0118650778766,-1191.94698786,-0.0166273791923,-0.0395856131057,0.0200372335314,0.0311619522095,-0.0211855891982
7,-245.617635697,0.0036432485011,-0.00778061089525,-0.0236335168317,-0.0318455131522,-0.0269615866047,734.059874957,0.00237400808084,0.00769237172403,-0.0167228282051,-0.01122831887,0.0205484515173
8,-624.152748356,-0.0163888435393,-0.0176829001481,0.0118543968784,-0.0281759288046,0.0132495907827,807.078232913,0.00868083796329,0.0116550365705,0.00120818878488,-0.0378442915076,-0.00875304677636
9,482.50307533,-0.0101889775893,-0.018767407355,0.00789110461618,-0.00972682859585,0.0020740716517,-794.186867982,-0.0190664411423,-0.0221829774089,0.00506595213176,0.016455475017,0.0136856453847
10,269.271246441,-0.0138738094915,0.0018232839248,0.0344692070903,-0.00983931612992,0.00958437419848,-245.287100029,-0.00782188863008,-0.0212091591392,0.0158988199498,0.00517417984941,-0.0178598257137
11,-138.875995258,-0.00663655054831,-0.00658884405347,0.0151143321644,-0.00573126790483,0.0301444605541,-58.3483900089,-0.0079937057431,-0.00509771141402,0.0176172113817,0.00628523877905,-0.0213894944322
12,-938.106971898,-0.0308885545807,-0.00876256466007,-0.00298570898413,-0.0185153060456,0.00657383842261,520.020325235,0.00475078337821,-0.00129097944393,-0.0122877335497,-0.0156894166809,0.0163192184195
13,-610.535430605,-0.0198817462921,-0.0135980335492,-0.0269802414474,-0.0230528239718,-0.0111372615804,532.367389234,-0.0110584013731,-0.0063828398631,-0.0343522425454,-0.00655029558768,0.0111816529306
14,563.297648854,0.00338275353679,0.00489474543626,0.025485276037,0.024867987646,0.0314144260063,-190.469470883,0.00234834556259,-0.00927088795068,0.0235030834791,0.0286240807941,-0.0417307905218
15,1580.83640972,0.00590227349196,0.0119514610119,0.00085138014669,0.0271210744516,-0.00652382085264,-1636.24306925,-0.0174325651347,-0.00898240835693,0.0122402877347,0.0490040369483,0.00211332640306
16,162.188021989,-0.00962868792868,-0.0111645074127,-0.0248614437958,-0.0051049884143,-0.0112463183337,6.16946552738,-0.0162750878312,-0.00350225875428,-0.0202201815689,0.0081767072778,0.0156939741378
17,172.683144319,-0.0120218434705,-0.00646318914637,0.022695634979,-0.00702640843896,0.016437309578,-374.289176254,-0.00839190279908,-0.00376736362507,0.0295406068613,0.0128314278578,-0.0150732656066
18,644.196594711,-0.0104094682116,-0.0016984373511,-0.00293844112005,0.0148400082717,-0.0068510986742,182.01110258,-0.0130653141934,-0.0189996182917,-0.00369451235391,0.0305634392217,-0.00209176304007
19,-264.79880752,-0.00119907683368,-0.0091201928902,0.0139179193725,-0.00886894707281,0.00476095196906,381.131123377,0.0066952524386,0.00821960569515,-0.00299137948417,0.00260706623825,-0.00744752373726
20,-71.61852669,-0.0139443700451,-0.0155429657394,-0.00527960134531,-0.0223264485134,0.000670812769836,279.481425339,-0.0131418795144,-0.00362587513579,-0.0143310496399,-0.0171171566128,0.0125826846306
21,849.490921447,0.0108651217458,0.00704598596169,-0.00838832552232,0.0129640676448,0.00479597641605,-966.989874434,-0.03266059301,-0.0210292072459,-0.00217547389059,0.0375545541705,-0.00667407944422
22,-403.556933312,-0.0281459197013,-0.0150311494164,0.00210931261081,0.00492351583899,0.00411270645537,-16.889457681,-0.0197817891987,-0.00425998102449,0.00276881800501,0.00766344178101,-0.0083683840993
23,-764.13032575,-0.0112479957173,0.00374099737848,0.0190138607736,0.00390267631272,0.0105940467222,423.263844303,0.0135732780579,0.0117850318749,0.00855145745299,-0.0189091390862,-0.0209908223308
24,45.0138977764,0.00771761820291,0.000715978921193,0.00821758552094,0.00444072876214,0.0120442716609,-229.733274662,-0.00803141251396,0.016114445005,0.00418542408744,0.00354525328937,-0.0100973399715
25,-858.794391593,-0.0128255567368,-0.0099339454047,-0.0139574268774,-0.0289781527845,-0.0110596762162,650.146115086,-0.000115089589427,0.00215165686752,-0.0124110496004,-0.0238332216098,0.00800949196265
26,-652.892234952,-0.00563385324297,-0.0102870993388,-0.0137422483069,-0.0171157365387,-0.0198935286003,598.751996872,0.0163122933928,0.0162450810203,-0.0239613708663,-0.0358418691224,0.00754619471259
27,529.335380565,-0.00947700848435,-0.00014506282727,0.0209141527045,0.0175135929299,0.0242661888818,-468.472830072,-0.00620818248123,-0.00158666469757,0.0167110523578,0.0310088987134,-0.0363455826351
28,-401.088115929,-0.0183041785597,-0.0127734905416,-0.0153773375715,-0.00490760679154,-0.0201097403559,196.077155246,-0.0218552134151,-0.0233807428722,-0.0070292635179,0.00635966848037,0.0142181667962
29,-50.4647147701,-0.0181536842867,-0.00819728296047,0.00502929617647,-0.00131243978349,0.00633690358791,-166.129548123,0.00690621253999,-0.0098255931458,-0.0113106328474,0.00278495980536,-0.00924759944309
30,450.018697188,0.00249570946891,0.011855455371,-0.0231186706663,0.0138170035077,-0.0200612033426,-537.558823706,-0.00825239258504,-0.016604773798,-0.0303451158636,0.000938776985199,0.0271607531246
31,810.078357303,-0.00679354407274,-0.00712402789484,0.00318626765129,0.0158275814277,0.00142439661746,-815.58902966,-0.0219529645794,-0.0116429056688,0.0232541180044,0.0469896242818,-0.0170686677043
32,-727.261649373,-0.0258763212977,-0.0341238627457,-0.0177374802809,-0.0379506350905,-0.0268982118207,587.144691299,-0.0148905517344,-0.0208966245894,-0.0246751825936,-0.00677209505274,0.0152631546108
33,717.375687408,0.000505738587942,0.00189360819567,0.0265334474259,0.0166927887434,0.0253484632282,-685.944729044,-0.00337490365034,-0.00250247960395,0.0360538480244,0.0119612980833,-0.0217638652545
34,-913.932962751,-0.0285932272651,-0.0236141983441,-0.0091805543665,-0.0292629313525,0.00925120384169,624.624594643,-0.00701405049183,-0.00676616180473,-0.00183969372254,-0.0307592230098,0.00550543486875
35,-334.728857157,-0.0179645142389,-0.000463537634975,-0.00470247420077,-0.0113916064378,-0.00330701640578,42.8838283839,-0.0063001049615,-0.00163825083362,-0.00153675819282,-0.0101968779448,0.00684705663051
36,-595.212344788,-0.0292523689788,-0.0221044632889,-0.0344980683921,-0.0271760907374,-0.0140756086,207.574610739,-0.0209907998721,-0.0122866951552,-0.0297840910791,0.00542207019158,0.0272262887201
37,-1160.54990359,-0.0153461545977,-0.0127785410224,0.00213237470711,-0.032538144702,0.0126103066412,1097.71979998,0.0208746546542,0.00681320686033,0.00627627888119,-0.0330475950999,-0.0267890301626
38,-35.0736818131,0.00414988792279,0.0103899703339,-0.0172455382013,0.0104505860128,-0.00694622440098,-5.5629639282,0.00606968282271,0.000575012356033,-0.00357270204176,0.0133133284187,-0.00466015508356
39,1183.30733428,0.00932635591736,0.00464138993632,-0.0191467056001,0.0347740226546,-0.00952806572307,-898.450054117,-0.0144263514362,-0.0175688876496,-0.01944207938,0.0374473774006,0.00701659839706
40,844.028764183,0.00609940302142,-0.00347789769699,0.0161051087279,0.0342763184005,0.012720401906,-817.100385017,-0.0185584468205,-0.022847027794,0.0153085370278,0.0355197467405,-0.00792471079373
41,605.524682749,0.00268105956814,0.0149189157577,0.0309055690144,-0.00745056770669,0.0123999169675,-278.118135147,-0.0244504260162,-0.0119054804056,0.0295210933869,0.013916180713,-0.0228063774843
42,-517.653982259,-0.0221018659641,-0.00842216850138,0.0107113747486,-0.0220665035567,0.0059269963126,306.721194272,-0.0139271239833,-0.00692311073555,0.0161082847834,-4.51462547481e-05,-0.00424849127462
43,-1020.31607739,-0.019500253313,-0.0203830756195,0.0158623010483,-0.0531653493565,0.00888998120326,1214.67911538,0.0100926713332,-0.00674854253433,0.0178890956079,-0.035942363678,-0.00355297540741
44,577.804023998,-0.00403894437332,-0.00272902888699,0.0116811955484,0.0202257298194,0.0049645196754,-511.114496433,-0.00655037065327,-0.0147754265994,0.00131176726431,0.00911323606264,0.00868315774633
45,-107.612638495,-0.0135702666815,-0.0244529380701,0.000558762067079,-5.45872709904e-05,-0.000622028390839,189.431582091,-0.0123001321879,-0.00750455060752,-0.00174818507588,0.0080104863732,-0.0124946849049
46,1096.933582,0.0023756702819,0.0161937262267,-0.00603498746552,0.0414735817462,-0.00295546300525,-1441.7561079,-0.0273754555448,-0.0235898747104,-0.00996967850035,0.0386393825469,0.012136338667
47,6.06597602249,-0.023211859912,-0.0243928411275,-0.000905692936882,0.000274558854549,0.0197896008436,-235.418439235,-0.0163902681732,-0.0189136804189,0.00460168482931,-0.00241807881185,-0.015235335976
48,-450.059674459,-0.0102378493019,-0.0321685341904,0.00918229945456,-0.00948590328099,0.0187934785564,450.296547495,-0.00662810801301,-0.012451117203,0.0122114249406,-0.00696486807944,-0.00416629771499
49,126.080912536,-0.00569589535737,0.0100069425465,-0.00531475494448,-0.00388117948332,-0.00821922307384,-195.806073592,-0.00626081443217,-0.00829802161474,-0.00578392260778,0.0104667199952,0.00252037886011
50,367.024828358,-0.00703707519203,0.0124884651182,0.0200831950472,0.0130161192971,0.0340711273932,-820.684048942,-0.0138044395624,-0.00939924169306,0.0143477904589,0.0272243434704,-0.0279399740212
51,190.674275797,0.0154152860943,0.00185469891047,0.0232979677168,-0.0113187345885,0.0155264358214,-228.067967575,-0.00538831037209,-0.00991531895924,0.0134102769135,-0.0166627863597,-0.0235694620184
52,1102.43862218,0.0168250726684,-0.0106450413331,-0.00300542863093,0.0377041481479,0.00769124615477,-1078.81215987,-0.0238586501853,-0.00951131547138,0.00151159205085,0.0271878572475,-0.00800092029262
53,628.613736201,-0.00301496069107,0.00654938434423,-0.00412988170533,0.024512745754,-0.0129573216718,-673.58526379,-0.00194788517971,-0.0075862387357,2.04917391566e-06,0.0289030088803,0.00684497108394
54,-891.493476619,-0.0177685996921,-0.00548674738001,0.00925493245891,-0.0271123463127,-0.00411526036864,617.146627083,-0.000637559980651,0.000352294345864,-0.00365568902729,-0.0259273128936,-0.00176120012443
55,357.363419801,-0.00694796529472,-0.0247426209922,0.0115806480625,-0.00262200614894,0.0249869447085,-211.28617169,-0.027461032079,-0.00282930489911,0.00523993500792,-0.00428439863076,-0.0259693052869
56,-143.735860119,0.00623583658139,0.00112835504179,-0.00781396081639,-0.0048166828844,-0.027214712679,111.172996735,0.00247306086007,-0.00103769979613,-0.0168355965733,-0.00382109257945,0.023266694323
57,-603.074384621,-0.0140407785142,-0.0116686457094,0.0112262595867,-0.0230845989124,0.00196240954023,689.296557092,-0.00211837118397,-0.00411268201423,0.0129798345014,-0.0182714603659,-0.00858247682275
58,119.097034405,-0.0268677060577,-0.0147820970107,0.0233945287779,-0.0144372548934,0.00839509704561,68.7166615692,-0.0247715852985,-0.0117030456798,0.0123406364106,-0.0167717068825,-0.0127685308698
59,3.76955744213,0.00919125475156,0.00212087479759,0.0111269635949,0.0138489214631,0.0280333268288,-111.494552536,-0.00499835446042,0.00323835805901,0.0143392327284,-0.00636869566659,-0.0175903821935
60,176.49940235,0.00611671510297,0.00827911015891,0.0112994663154,0.00450670972729,0.0214979339186,-185.765382494,0.00705032935061,0.00785304160056,0.0221564913536,0.0022425583072,-0.0289555168932
61,180.589326426,-0.0259523984594,-0.0198196577438,-0.0043344589153,-0.0121820975884,0.0166445086268,10.3175012894,-0.0198120379889,-0.0265565278729,-0.00191935904596,0.0248264284541,0.00335608678704
62,-760.421212002,-0.0210291509964,-0.0190210130437,-0.0134842580454,-0.030139476429,-0.00761581352613,388.62241934,-0.0120134726086,-0.0188383189537,-0.0125143701557,-0.00443730918351,0.0138879754823
63,243.112537696,-0.00134182742507,0.00892390335457,-0.0172568241089,0.00805001665302,0.00462088909661,-520.375293873,0.00832412589246,-0.0204673593349,-0.00998755329755,-0.00397798789213,0.013077658093
