,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,3453.47150488,0.034356328563,0.025589019863,0.0115226961903,0.098519184422,0.000424336286904,-3371.06914396,-0.0116260781343,-0.0024940383615,-0.009651246142,0.0957637309077,-0.0177594563709
1,9319.49236113,0.0468064308728,0.0559269433052,0.00177581147238,0.256945113246,0.0119258079748,-9342.675057,-0.0230340175382,-0.0509912704032,0.00208870817556,0.259481911584,0.0182703428663
2,854.075228552,0.00188021319837,0.00657395503804,-0.00175132778262,0.0156666804054,0.0061385384866,-936.416911276,-0.00753106756401,-0.00447391992337,0.00987141141322,0.0179264603367,-0.00545779707829
3,1129.15204329,0.014575661686,0.00561139955429,-0.0106123088087,0.0422996229583,-0.0153876341362,-1585.10401997,-0.0155188595066,-0.00505977576491,-0.0177945972714,0.0401793432134,0.0225754430961
4,1527.05057776,-0.000365100444279,0.0154841876897,0.0118484578104,0.0536250679539,0.00732215859413,-1773.28796815,5.65398824848e-05,-0.0234186770213,0.0111754655998,0.0602916491667,-0.0135593343523
5,-7445.08516865,-0.040891669859,-0.051162345796,-0.016476422552,-0.218788566851,0.00416552704642,7362.62249977,0.032834665315,0.0383196845826,-0.00540675901794,-0.202269924958,0.018476452718
6,-2883.33932873,-0.00860476408242,-0.0134986816154,-0.0068815060414,-0.0743912474748,-0.00151450446732,2640.07545209,0.0206319076459,0.0129026869234,0.00966283736945,-0.0850028848459,-0.00642894214115
7,7524.46688891,0.0352884096922,0.0473028977138,-0.00209478364172,0.227553225249,-0.000583629040537,-7418.86036731,-0.0374532151713,-0.0514024379783,0.00502320764014,0.219528086154,0.000132159595634
8,4830.12194324,0.0247102507207,0.0223039590743,0.0133803257167,0.122826709128,0.0160150266146,-4805.30010316,-0.0147943809132,-0.0335150406018,0.0218663341777,0.135453557545,-0.0268062179382
9,-2626.8858299,-0.0303816911654,-0.021803920209,0.00509240718505,-0.0878533878459,0.00518658159787,2602.41335617,0.00796441572172,0.00121602089623,0.00526671646036,-0.0635515136372,-0.0158723443018
10,445.755944347,0.00907509485811,-0.00256687175246,0.00834334335998,0.0111077692457,0.0171163289747,-570.05612483,-0.000260242017217,0.00116466277179,0.00874326901003,0.00841177085798,-0.0236284235877
11,8745.14368239,0.0395177946422,0.0402754626143,0.00159885530688,0.23010430714,0.00974016862022,-8336.7498502,-0.0503801943774,-0.0461680596141,0.00156335953538,0.23284427933,-0.0152862451134
12,7810.51948331,0.0435820785259,0.0277839770257,-0.000833152925028,0.182478891976,0.00657919201481,-7453.05766941,-0.0457030907496,-0.0464009078943,-0.0214275006822,0.228653076009,0.0170528757845
13,4078.90453125,0.0288994438156,0.0276917241257,0.00166931221978,0.105658288113,-0.0075159487626,-4298.01416773,-0.0248769286662,-0.0110618672432,0.0134269840482,0.102780020455,-0.0192373298283
14,-6259.48871934,-0.0467881507182,-0.0447664632107,-0.025503305674,-0.178267775795,-0.0416450207508,6451.06019724,0.0290671092303,0.0302307902565,-0.0161048697033,-0.180675316305,0.0246557409319
15,5268.51654124,0.0371953842423,0.0349380233791,0.00743282748531,0.158943184961,-0.0119002757324,-4838.18553348,-0.00809543977175,-0.0182892081772,0.0123471679614,0.123197474927,-0.0275263317312
16,1869.37435016,0.0122607483539,0.0136409188395,0.000882761726667,0.0613105980003,0.00468028837095,-2158.18377143,-0.00219720134131,0.00410933713788,0.00663070279268,0.0318031169912,0.00884808727303
17,-1954.55560326,-0.0277715037442,-0.010170929534,0.0045076548958,-0.0567668819471,-0.0187690707987,1612.93165979,0.00536387556274,-0.00300810729649,-0.00868728740462,-0.039865081386,-0.0034068935645
18,-2271.93731774,-0.00526081950115,-0.00243524206767,0.00541436808173,-0.0414479637628,0.0257021232083,2081.65905931,0.00812202377432,0.0174609048833,-0.00887260247857,-0.0501091898669,-0.00708363769195
19,-1898.8681106,-0.0123333997067,-0.019912386071,0.00912605181231,-0.0630914842804,0.0112284793338,2405.31185546,0.0158353735389,0.0120597965781,0.0106673279491,-0.0530946755779,-0.00566875991416
20,2865.21823796,0.0100717878,0.0182078216319,-0.0002976748514,0.0941353304938,0.00212561553221,-2737.01391267,0.00225600137633,-0.0147908352507,0.00297750372577,0.0738597310001,-0.00241214859307
